id,summary,prompt_text
13715992-1,Henry is letting go of his books in return for some oreos.,"Summarize the given dialogue. Keep the summary short.
dialogue: Henry: Live long and prosper, my nerdy friends! Lately I've been trying to declutter my room and found some (aka a ton of) books that I have read and no longer need. Would any of you be interested in having them? Here's the list --> <file_other>
Gertie: omg you have so many great books! @_@
Barb: Yeah, have you ever been to his room? He's got gazillion of them.
Gertie: I happen to have had the privilege, but I haven't noticed all of those titles from the list.
Leonard: I'd be interested in the Ender series. Btw what do you want for them?
Barb: I was about to ask the same question
Henry: Excellent question my fellow bookworm! There are in fact two options available to you: 1. you can take them absolutely for free without any compensation whatsoever or 2. if the need to give something in return is occupying your thoughts to the point of being unbearable, I will welcome any amount of Oreos.
Gertie: xD
Leonard: Ok, so I'm calling dibs on the Ender saga and you can expect a pack of Oreos real soon.
Bruce: oh, man, that's some collection, you've got.
Barb: I'd take all the LeGuins.
Barb: With Oreos as a thank you ;)
Gertie: I'd be happy to give all of Zelazny's books a new home ^^
Warren: You people have beaten me to a lot of good stuff :(
Gertie: You should just scroll fb all the time instead of having a life, then you'd see this conversation in time :P
Bruce: The Bane trilogy for me, pls. You'd be drowning in cookies man :P
Warren: Then I'm calling dibs on: - the shadow of the Hegemon and man in the high castle
Henry: Duly noted, my friends.
summary: "
13731299,Pam didn't get any information about Thursday. Leo will ask Paul to send an e-mail to everyone. Leo will wait for Pam at 8 or 8.30. Pam will bring pizza and a bottle.,"Summarize the given dialogue. Keep the summary short.
dialogue: Pam: hi Leo, i miss something?
Leo:??
Pam: i didn't get any information about thursday
Leo: it's still ok
Pam: could you send me all details?
Leo: I'll ask Paul to send an email to everyone
Pam: Ok. I'll bring some blinis
Pam: it's me again... what time are u waiting for us?
Leo: 8 or 8:30 if you need more time with kids
Pam: Luckily they have a nice daddy who take care
Leo: lucky them
Pam: do you need salted or sweet blinis?
Leo: as you want, right now, i don't have many answers
Pam: ok so it's gonna be pizza... lol
Leo: thanks , i love pizza... don't forget your bottle
Pam: you should know me better!! lol
summary: "
13729310,"Marta spends time with her sister. Lukass also, but his sister ignores him and is mad at him, because he always tells her what to do.","Summarize the given dialogue. Keep the summary short.
dialogue: Lukass: Heyoo
Marta: Hi Lukaaaas
Lukass: How are yaa?
Marta: Not bad hahaha and u?
Lukass: Pretty good 😊
Lukass: Watcha doing?
Marta: Sitting with my sister. Just talking. And u?
Lukass: Almost the same but my sister is watching TV and is angry at me :P
Marta: hahahah Why is she angry😊?
Lukass: She’s always angry at me because I always tell her what to do and then she just shouts out 
Marta: OMG maybe be nicer to her, at least a little bit
Lukass: i’m very nice to her, she’s the mean one 😊
Marta: Buaaaahahahah, yaaaas, of course :D
summary: "
13716811-1,"In opposition to Danie, Sabrina and Richard claim that having a baby is problematic and limiting.","Summarize the given dialogue. Keep the summary short.
dialogue: Sabrina: Just imagine diaper changing💩, throwing up and crying babies,🙉 hyperactive small kids.🙈.. pretty sure that feeling goes away fast 😂😅
Danie: Nope... I love all that stuff lol
Richard:  And not being able to fly to New York to dance or even go out in London or Cambridge....
Danie: Believe me I'm well aware of the benefits of being single and 'free'... but it's just how I'm filling my time for now.
Richard: Wow, exchange babies for dance... definitely broody )))
Danie:  Babies have always been at the top spot, just need to find/create the right circumstance for that to occur... Dancing is easier to organise lol
summary: "
13681937-1,Tracy met Sophie last night. They both enjoyed it. They will go out again on Friday at 8 p.m. Sophie has never been with a girl before but Tracy doesn't care. ,"Summarize the given dialogue. Keep the summary short.
dialogue: Sophie: Hi, how are you doing?
Tracy: Good! Was nice to see you last night.
Sophie: Thanks! yup, it was super nice.
Tracy: Should we go out next weekend?
Sophie: Hmm, sure...
Tracy: ??? Any doubts?
Sophie: You know I've never been with a girl?
Tracy: It doesn't really matter.
Sophie: Really?
Tracy: Sure, I couldn't care less.
Sophie: What would you like to do?
Tracy: I will pick you up on Friday evening and we will see. Maybe cinema?
Sophie: Sounds good.
Tracy: No pressure, just fun :)
Sophie: OK, I am looking forward to it.
Tracy: Good, see you on Friday, at 8pm?
Sophie: Perfect!
summary: "
13818727,Barbie got an A in Biology.,"Summarize the given dialogue. Keep the summary short.
dialogue: Barbie: Guess what??? :D
Linda: What?
Martha: Andrew asked you out?
Barbie: Hahaha
Barbie: Unfortunately not 
Barbie: I got an A!!
Linda: Biology?
Barbie: Yes!!
Linda: OMG!! Congrats!!!
summary: "
13828612,Ann-Li has a plumber coming tomorrow morning.,"Summarize the given dialogue. Keep the summary short.
dialogue: Lauren: anyone for skiing tomorrow?
Ann-Li: super i'd love to. Who's coming?
Lauren: right now , i'm on my own
Ann-Li: tomorrow i can't!!!
Lauren: why not?
Ann-Li: i'm waiting for the plumber in the morning..
Lauren: too bad... for me of course
Lauren: and i think that there isn't enough snow.. really too bad
Ann-Li: next time lol!
summary: "
13681001,Monica sent a funny picture to Luc.,"Summarize the given dialogue. Keep the summary short.
dialogue: Monica: <file_photo>
Luc: Wow
Luc: hahaha
Luc: Fair enough tbh
Monica: I thought of you when I saw it
summary: "
13828092,Tess and Nicole like having coffee in cafes while looking out of the window. ,"Summarize the given dialogue. Keep the summary short.
dialogue: Tess: <file_gif>
Tess: <file_gif>
Nicole: <file_gif>
Tess: And..
Tess: Coffeeee
Tess: ❤️
Tess: Hahaha
Nicole: <file_gif>
Nicole: I love cafes that have those long tables, the ones alongside the windows, where you can look out at the street while sipping on your coffee 💜💜💜
Tess: Yes!!!
Tess: Me too!!
Tess: I used to do that in London, a lot!!
Tess: <file_gif>
Nicole: Yeah, there must be plenty in London :)
summary: "
13729490,"It's Debbie's birthday. Viv got Debbie a present which Debbie enjoyed. Debbie is going to Bath on the weekend. Viv's 50th birthday is in March. Viv would like to go to New York then, but is not sure about it. ","Summarize the given dialogue. Keep the summary short.
dialogue: Viv: Hi Debs, Happy Birthday!
Debbie: Thank you! The card was lovely and thanks for the pendant too, I love garnets!
Viv: Well, it is your birthstone, love, so beautiful with silver too!
Debbie: Yes, hang on, I'll take a selfie with it on, here you go! <file_photo>
Viv: That looks stunning! I'm so glad you like it.
Debbie: We're off to the Stag Inn near Bath on the weekend, got a voucher from Wowcher, cheapskate that I am!
Viv: Didn't Nigel treat you?
Debbie: Oh yes, just meant that I booked it.
Viv: Is that the place run by Jean Paul Brown, the celebrity chef?
Debbie: Yes, that's right, hope it's ok, it'll be really nice to get away for the weekend for once!
Viv: You'll have to report back if it's really nice, it's my 50th in March, remember!
Debbie: As if I'd forget, got a special day planned or anything?
Viv: I fancy New York for a short break, but that's so expensive, so not sure about that!
Debbie: I would LOVE to go to America! Perhaps we can ditch the men and go together some day!
Viv: Oh yes, a future project! Anyway, enjoy your weekend, love!
Debbie: I will, bye! 😘
summary: "
13829948,Pete's got a terrible cold. He won't come this afternoon. Petra will call to tell him what it was like.,"Summarize the given dialogue. Keep the summary short.
dialogue: Pete: Good morning, Petra! Just about this afternoon - I woke up with a terrible cold today. So on account of Michael I'd better stay away from you all today. Sorry about that!
Petra: Oh Pete, I feel sorry for you! And very considerate of you. The last we need is Michael developing a cold again.Thank you.
Pete: But pls call me afterwards to say what it was like.
Petra: Sure I'll do. Take care!
summary: "
13821036,"Nixon and Oscar haven't started their biology projects yet, so they can't help Marlow with it. They're going to ask the ladies for help.","Summarize the given dialogue. Keep the summary short.
dialogue: Marlow: help with biology project pls
Nixon: i cant help. not even started yet
Oscar: shite no gd me neither. we need to talk to ladies
Marlow: and i believed in you lads. so believed. ok ill ask manny
Nixon: ok drop the line l8r
summary: "
13716445,Alice needs some inspiration for Freddie's birthday present. Olivia shares some of Freddie's interests and confirms to Beth that he likes play doh. ,"Summarize the given dialogue. Keep the summary short.
dialogue: Alice: Hi! I’ve got a question about Freddie’s birthday present?
Beth: Yeah, is there anything specific that he would really like?
Olivia: i don’t know guys.. I mean he likes cars, creative stuff and football
Alice: thanks hon! That’d help me a lot!
Beth: what about some play doh?
Olivia: yeah, sure, he loves play doh! ;)
summary: "
13818956,"Dan and Arabella will meet at the main gate of Jesus College. Matteo overslept, so he will come straight to the station. Arabella will give him some food. ","Summarize the given dialogue. Keep the summary short.
dialogue: Dan: Where are we meeting?
Arabella: at the main gate of Jesus College 
Matteo: I overslept! Sorry!
Matteo: will be late about 15min
Arabella: ok, but hurry up, the bus won't wait and it's at 10
Dan: it doesn't make sense for me to got to Jesus College, we'll meet at the station 
Arabella: as you prefer, so maybe I'll just go directly there as well
Dan: Matteo, so don't go to Jesus College, come to the station
Matteo: Understood. Should I take some sandwiches?
Dan: Sure, we're going to wander for a few hours
Matteo: ok
Arabella: I have a lot of food, so if you have no time, just come to the station
Matteo: so nice of you!
summary: "
